X,Y,OBJECTID,joinid
-122.089124252582167,37.401084363852362,22954,SANT0004376
-122.089529133662552,37.401781732341135,22955,SANT0004377
-122.086128134205978,37.41388894891594,22956,SANT0004378
-122.061286568720163,37.401176705340731,22957,SANT0004379
-122.061442137044935,37.401238496859207,22958,SANT0004380
-122.061935663400106,37.401189490102922,22959,SANT0004381
-122.059022783574562,37.400876267925469,22960,SANT0004382
-122.061114907027331,37.401157528197416,22961,SANT0004383
-122.059274912107469,37.400952975599409,22962,SANT0004384
-122.060942563648382,37.40101211771514,22963,SANT0004385
-122.059628962606496,37.400940190837161,22964,SANT0004386
-122.0598703622274,37.400942322230435,22965,SANT0004387
-122.060835958013001,37.401093606185043,22966,SANT0004388
-122.059446572900981,37.400903967943805,22967,SANT0004389
-122.060267329273813,37.401025421386123,22968,SANT0004390
-122.06168353576652,37.401180967227901,22969,SANT0004391
-122.060095667580981,37.400931667962141,22970,SANT0004392
-122.060546279187406,37.401093606185043,22971,SANT0004393
-122.061463593969677,37.401142612941271,22972,SANT0004394
-122.05956913071077,37.391563326786127,22973,SANT0004395
-122.05956913071077,37.391563326786127,22974,SANT0004396
-122.05956913071077,37.391563326786127,22975,SANT0004397
-122.05956913071077,37.391563326786127,22976,SANT0004398
-122.05956913071077,37.391563326786127,22977,SANT0004399
-122.085395971846594,37.375675549187292,22978,SANT0004400
-122.089937342234521,37.39794008126978,22979,SANT0004401
-122.099512999625176,37.403556000309209,22980,SANT0004402
-122.099693999878184,37.403613000239829,22981,SANT0004403
-122.14988908611241,37.438886471233729,22982,SANT0004404
-122.138648586662896,37.451728262149629,22983,SANT0004405
-122.126169305269173,37.439622211096207,22984,SANT0004406
-122.149825920429862,37.426532258556961,22985,SANT0004407
-122.157091294127895,37.445778848415159,22986,SANT0004408
-122.157091294127895,37.445778848415159,22987,SANT0004409
-121.844475775936303,37.357331029703289,22988,SANT0004410
-122.348282999960475,37.964540676610966,22989,SANT0004411
-121.77291428896325,37.236897193750565,22990,SANT0004412
-121.876168499076925,37.290314392595178,22991,SANT0004413
-121.80733522963709,37.302323495832695,22992,SANT0004414
-121.892532365176464,37.339424025898154,22993,SANT0004415
-121.892532365176464,37.339424025898154,22994,SANT0004416
-121.797462799568507,37.250963399940986,22995,SANT0004417
-121.797462799568507,37.250963399940986,22996,SANT0004418
-121.844932744850269,37.360704714950714,22997,SANT0004419
-121.892532365176464,37.339424025898154,22998,SANT0004420
-121.892532365176464,37.339424025898154,22999,SANT0004421
-121.892532365176464,37.339424025898154,23000,SANT0004422
-121.87252369970895,37.737158599589748,7001,ALAM0002948
-121.856450289449242,37.707734940615069,7002,ALAM0002949
-121.856466382817302,37.707756161018096,7003,ALAM0002950
-121.856471747273304,37.707646878101002,7004,ALAM0002951
-121.854021399567898,37.709210899863194,7005,ALAM0002952
-121.856247782808907,37.707940774746987,7006,ALAM0002953
-121.854021399567898,37.709210899863194,7007,ALAM0002954
-121.855904460322563,37.707573667890529,7008,ALAM0002955
-121.854021399567898,37.709210899863194,7009,ALAM0002956
-121.856752038076081,37.70739541866368,7010,ALAM0002957
-121.854021399567898,37.709210899863194,7011,ALAM0002958
-121.856432855192054,37.707828309129241,7012,ALAM0002959
-121.854021399567898,37.709210899863194,7013,ALAM0002960
-121.856455653905243,37.70775403861802,7014,ALAM0002961
-121.875132999888024,37.735774499793365,7015,ALAM0002962
-121.854021399567898,37.709210899863194,7016,ALAM0002963
-121.854021399567898,37.709210899863194,7017,ALAM0002964
-121.84681249969708,37.711789700434394,7018,ALAM0002965
-121.848192500383561,37.71046890031954,7019,ALAM0002966
-121.848098200171762,37.710687299779124,7020,ALAM0002967
-121.854021399567898,37.709210899863194,7021,ALAM0002968
-121.875527900292354,37.737664600441008,7022,ALAM0002969
-121.876112799565988,37.73745619964393,7023,ALAM0002970
-121.854021399567898,37.709210899863194,7024,ALAM0002971
-121.847835299559392,37.710614200185262,7025,ALAM0002972
-121.875132999888024,37.735774499793365,7026,ALAM0002973
-121.844091799596868,37.711179100335244,7027,ALAM0002974
-121.847803000408135,37.710782100013944,7028,ALAM0002975
-121.876112799565988,37.73745619964393,7029,ALAM0002976
-121.876112799565988,37.73745619964393,7030,ALAM0002977
-121.876112799565988,37.73745619964393,7031,ALAM0002978
-121.844090599901222,37.711301200390153,7032,ALAM0002979
-121.876112799565988,37.73745619964393,7033,ALAM0002980
-121.87580129959025,37.734356199678928,7034,ALAM0002981
-121.87580129959025,37.734356199678928,7035,ALAM0002982
-121.875527900292354,37.737664600441008,7036,ALAM0002983
-121.87580129959025,37.734356199678928,7037,ALAM0002984
-121.87580129959025,37.734356199678928,7038,ALAM0002985
-121.876112799565988,37.73745619964393,7039,ALAM0002986
-121.87580129959025,37.734356199678928,7040,ALAM0002987
-121.87580129959025,37.734356199678928,7041,ALAM0002988
-121.87580129959025,37.734356199678928,7042,ALAM0002989
-121.84408950003035,37.711376200251493,7043,ALAM0002990
-121.876112799565988,37.73745619964393,7044,ALAM0002991
-121.87580129959025,37.734356199678928,7045,ALAM0002992
-121.87580129959025,37.734356199678928,7046,ALAM0002993
-121.876112799565988,37.73745619964393,7047,ALAM0002994
-121.87580129959025,37.734356199678928,7048,ALAM0002995
-121.87580129959025,37.734356199678928,7049,ALAM0002996
-121.87580129959025,37.734356199678928,7050,ALAM0002997
-121.875527900292354,37.737664600441008,7051,ALAM0002998
-121.87580129959025,37.734356199678928,7052,ALAM0002999
-121.876112799565988,37.73745619964393,7053,ALAM0003000
-121.844321699586715,37.711860899760779,7054,ALAM0003001
-121.87580129959025,37.734356199678928,7055,ALAM0003002
-121.87580129959025,37.734356199678928,7056,ALAM0003003
-121.876112799565988,37.73745619964393,7057,ALAM0003004
-121.844296399858933,37.711966300304596,7058,ALAM0003005
-121.846720099752758,37.711386699836396,7059,ALAM0003006
-121.875132999888024,37.735774499793365,7060,ALAM0003007
-121.844263099762202,37.712065500022845,7061,ALAM0003008
-121.846569600007001,37.711338399947238,7062,ALAM0003009
-121.876112799565988,37.73745619964393,7063,ALAM0003010
-121.846449900242646,37.711310899578393,7064,ALAM0003011
-121.875527900292354,37.737664600441008,7065,ALAM0003012
-121.873848699657742,37.733381199682697,7066,ALAM0003013
-121.875527900292354,37.737664600441008,7067,ALAM0003014
-121.876112799565988,37.73745619964393,7068,ALAM0003015
-121.875132999888024,37.735774499793365,7069,ALAM0003016
-121.876112799565988,37.73745619964393,7070,ALAM0003017
-121.875132999888024,37.735774499793365,7071,ALAM0003018
-121.876112799565988,37.73745619964393,7072,ALAM0003019
-121.876112799565988,37.73745619964393,7073,ALAM0003020
-121.873848699657742,37.733381199682697,7074,ALAM0003021
-121.876112799565988,37.73745619964393,7075,ALAM0003022
-121.876112799565988,37.73745619964393,7076,ALAM0003023
-121.876112799565988,37.73745619964393,7077,ALAM0003024
-121.875132999888024,37.735774499793365,7078,ALAM0003025
-121.877093911354905,37.738047951751639,7079,ALAM0003026
-121.876112799565988,37.73745619964393,7080,ALAM0003027
-121.876031199580154,37.738440700078286,7081,ALAM0003028
-121.873848699657742,37.733381199682697,7082,ALAM0003029
-121.876031199580154,37.738440700078286,7083,ALAM0003030
-121.845418799637855,37.712466800002858,7084,ALAM0003031
-121.876031199580154,37.738440700078286,7085,ALAM0003032
-121.845312499772035,37.712525999675222,7086,ALAM0003033
-121.876031199580154,37.738440700078286,7087,ALAM0003034
-121.845199900155251,37.712577299702673,7088,ALAM0003035
-121.873848699657742,37.733381199682697,7089,ALAM0003036
-121.876031199580154,37.738440700078286,7090,ALAM0003037
-121.876031199580154,37.738440700078286,7091,ALAM0003038
-121.845083400178737,37.712617000274406,7092,ALAM0003039
-121.876031199580154,37.738440700078286,7093,ALAM0003040
-121.876031199580154,37.738440700078286,7094,ALAM0003041
-121.876031199580154,37.738440700078286,7095,ALAM0003042
-121.876031199580154,37.738440700078286,7096,ALAM0003043
-121.873848699657742,37.733381199682697,7097,ALAM0003044
-121.876031199580154,37.738440700078286,7098,ALAM0003045
-121.876031199580154,37.738440700078286,7099,ALAM0003046
-121.876031199580154,37.738440700078286,7100,ALAM0003047
-121.876031199580154,37.738440700078286,7101,ALAM0003048
-121.876031199580154,37.738440700078286,7102,ALAM0003049
-121.876031199580154,37.738440700078286,7103,ALAM0003050
-121.876031199580154,37.738440700078286,7104,ALAM0003051
-121.876031199580154,37.738440700078286,7105,ALAM0003052
-121.876031199580154,37.738440700078286,7106,ALAM0003053
-121.876031199580154,37.738440700078286,7107,ALAM0003054
-121.876031199580154,37.738440700078286,7108,ALAM0003055
-121.876031199580154,37.738440700078286,7109,ALAM0003056
-121.876031199580154,37.738440700078286,7110,ALAM0003057
-121.879771099556592,37.736084800073513,7111,ALAM0003058
-121.876031199580154,37.738440700078286,7112,ALAM0003059
-121.879685299736764,37.736763000412168,7113,ALAM0003060
-121.879771099556592,37.736084800073513,7114,ALAM0003061
-121.879685299736764,37.736763000412168,7115,ALAM0003062
-121.879685299736764,37.736763000412168,7116,ALAM0003063
-121.879685299736764,37.736763000412168,7117,ALAM0003064
-121.879771099556592,37.736084800073513,7118,ALAM0003065
-121.879685299736764,37.736763000412168,7119,ALAM0003066
-121.879771099556592,37.736084800073513,7120,ALAM0003067
-121.879685299736764,37.736763000412168,7121,ALAM0003068
-121.879685299736764,37.736763000412168,7122,ALAM0003069
-121.879771099556592,37.736084800073513,7123,ALAM0003070
-121.879685299736764,37.736763000412168,7124,ALAM0003071
-121.879685299736764,37.736763000412168,7125,ALAM0003072
-121.879771099556592,37.736084800073513,7126,ALAM0003073
-121.879685299736764,37.736763000412168,7127,ALAM0003074
-121.879685299736764,37.736763000412168,7128,ALAM0003075
-121.879771099556592,37.736084800073513,7129,ALAM0003076
-121.879685299736764,37.736763000412168,7130,ALAM0003077
-121.879685299736764,37.736763000412168,7131,ALAM0003078
-121.901554999763391,37.705219199606404,7132,ALAM0003079
-121.901554999763391,37.705219199606404,7133,ALAM0003080
-121.898780673988881,37.706645038737577,7134,ALAM0003081
-121.878709199869661,37.680994700345195,7135,ALAM0003082
-121.937695400122607,37.700082200133465,7136,ALAM0003083
-121.937698400260956,37.700087099639973,7137,ALAM0003084
-121.937702899569103,37.700094500161129,7138,ALAM0003085
-121.937705899707453,37.700099500391673,7139,ALAM0003086
-121.937708999670576,37.70010439989818,7140,ALAM0003087
-121.937711200311639,37.700108099709098,7141,ALAM0003088
-121.9377134998781,37.700111800419279,7142,ALAM0003089
-121.937062500434024,37.700179999607371,7143,ALAM0003090
-121.937062500434024,37.700179999607371,7144,ALAM0003091
-121.937062500434024,37.700179999607371,7145,ALAM0003092
-121.936938099913334,37.699982100193836,7146,ALAM0003093
-121.937062500434024,37.700179999607371,7147,ALAM0003094
-121.937062500434024,37.700179999607371,7148,ALAM0003095
-121.936938099913334,37.699982100193836,7149,ALAM0003096
-121.937062500434024,37.700179999607371,7150,ALAM0003097
-121.937062500434024,37.700179999607371,7151,ALAM0003098
-121.937062500434024,37.700179999607371,7152,ALAM0003099
-121.937062500434024,37.700179999607371,7153,ALAM0003100
-121.937062500434024,37.700179999607371,7154,ALAM0003101
-121.937062500434024,37.700179999607371,7155,ALAM0003102
-121.937062500434024,37.700179999607371,7156,ALAM0003103
-121.937062500434024,37.700179999607371,7157,ALAM0003104
-121.871660099633857,37.736061799912193,7158,ALAM0003105
-121.937062500434024,37.700179999607371,7159,ALAM0003106
-121.937062500434024,37.700179999607371,7160,ALAM0003107
-121.937062500434024,37.700179999607371,7161,ALAM0003108
-121.873741999593562,37.73510019981444,7162,ALAM0003109
-121.873741999593562,37.73510019981444,7163,ALAM0003110
-121.871660099633857,37.736061799912193,7164,ALAM0003111
-121.875780000046916,37.735299700021187,7165,ALAM0003112
-121.875780000046916,37.735299700021187,7166,ALAM0003113
-121.875780000046916,37.735299700021187,7167,ALAM0003114
-121.875780000046916,37.735299700021187,7168,ALAM0003115
-121.871660099633857,37.736061799912193,7169,ALAM0003116
-121.875690799890492,37.735383300099272,7170,ALAM0003117
-121.875869300028114,37.735345999818094,7171,ALAM0003118
-121.876128699579795,37.735436399670164,7172,ALAM0003119
-121.874697999612977,37.734441799849208,7173,ALAM0003120
-121.874697999612977,37.734441799849208,7174,ALAM0003121
-121.877166199760268,37.734291399928225,7175,ALAM0003122
-121.877166199760268,37.734291399928225,7176,ALAM0003123
-121.876364699671115,37.73569360037942,7177,ALAM0003124
-121.876364699671115,37.73569360037942,7178,ALAM0003125
-121.876569200108463,37.7357249003839,7179,ALAM0003126
-121.877166199760268,37.734291399928225,7180,ALAM0003127
-121.876613900011421,37.735559200296905,7181,ALAM0003128
-121.877166199760268,37.734291399928225,7182,ALAM0003129
-121.876613900011421,37.735559200296905,7183,ALAM0003130
-121.876613900011421,37.735559200296905,7184,ALAM0003131
-121.877166199760268,37.734291399928225,7185,ALAM0003132
-121.876613900011421,37.735559200296905,7186,ALAM0003133
-121.876613900011421,37.735559200296905,7187,ALAM0003134
-121.877166199760268,37.734291399928225,7188,ALAM0003135
-121.876613900011421,37.735559200296905,7189,ALAM0003136
-121.876613900011421,37.735559200296905,7190,ALAM0003137
-121.877166199760268,37.734291399928225,7191,ALAM0003138
-121.876613900011421,37.735559200296905,7192,ALAM0003139
-121.876613900011421,37.735559200296905,7193,ALAM0003140
-121.877586300067662,37.735677200342593,7194,ALAM0003141
-121.877586300067662,37.735677200342593,7195,ALAM0003142
-121.869240899947556,37.736257399759268,7196,ALAM0003143
-121.877586300067662,37.735677200342593,7197,ALAM0003144
-121.877586300067662,37.735677200342593,7198,ALAM0003145
-121.869240899947556,37.736257399759268,7199,ALAM0003146
-121.873741999593562,37.73510019981444,7200,ALAM0003147
-121.877586300067662,37.735677200342593,7201,ALAM0003148
-121.877586300067662,37.735677200342593,7202,ALAM0003149
-121.877605100395044,37.735513399623756,7203,ALAM0003150
-121.869491700181811,37.736273199948243,7204,ALAM0003151
-121.877586300067662,37.735677200342593,7205,ALAM0003152
-121.877586300067662,37.735677200342593,7206,ALAM0003153
-121.877586300067662,37.735677200342593,7207,ALAM0003154
-121.877586300067662,37.735677200342593,7208,ALAM0003155
-121.876135000230022,37.736464000113585,7209,ALAM0003156
-121.877586300067662,37.735677200342593,7210,ALAM0003157
-121.876268000068137,37.73647999995211,7211,ALAM0003158
-121.876396999721749,37.736493999698382,7212,ALAM0003159
-121.877586300067662,37.735677200342593,7213,ALAM0003160
-121.877586300067662,37.735677200342593,7214,ALAM0003161
-121.876519999997981,37.736512999675256,7215,ALAM0003162
-121.877586300067662,37.735677200342593,7216,ALAM0003163
-121.876645000366466,37.736523000136401,7217,ALAM0003164
-121.876761000319902,37.736541000067177,7218,ALAM0003165
-121.877586300067662,37.735677200342593,7219,ALAM0003166
-121.876879000365534,37.736561000090148,7220,ALAM0003167
-121.877012000203592,37.73657799997477,7221,ALAM0003168
-121.877586300067662,37.735677200342593,7222,ALAM0003169
-121.877134000433728,37.736588000435916,7223,ALAM0003170
-121.877262000041242,37.736602000182188,7224,ALAM0003171
-121.875028999588608,37.737099499742158,7225,ALAM0003172
-121.875028999588608,37.737099499742158,7226,ALAM0003173
-121.875028999588608,37.737099499742158,7227,ALAM0003174
-121.875028999588608,37.737099499742158,7228,ALAM0003175
-121.875028999588608,37.737099499742158,7229,ALAM0003176
-121.875028999588608,37.737099499742158,7230,ALAM0003177
-121.875028999588608,37.737099499742158,7231,ALAM0003178
-121.874300099969616,37.736977500411342,7232,ALAM0003179
-121.875339000394547,37.737080999788361,7233,ALAM0003180
-121.874300099969616,37.736977500411342,7234,ALAM0003181
-121.874300099969616,37.736977500411342,7235,ALAM0003182
-121.875339000394547,37.737080999788361,7236,ALAM0003183
-121.874300099969616,37.736977500411342,7237,ALAM0003184
-121.875028999588608,37.737099499742158,7238,ALAM0003185
-121.877763999808735,37.737536699758948,7239,ALAM0003186
-121.874300099969616,37.736977500411342,7240,ALAM0003187
-121.875028999588608,37.737099499742158,7241,ALAM0003188
-121.874300099969616,37.736977500411342,7242,ALAM0003189
-121.877763999808735,37.737536699758948,7243,ALAM0003190
-121.875339000394547,37.737080999788361,7244,ALAM0003191
-121.874300099969616,37.736977500411342,7245,ALAM0003192
-121.877763999808735,37.737536699758948,7246,ALAM0003193
-121.874300099969616,37.736977500411342,7247,ALAM0003194
-121.877763999808735,37.737536699758948,7248,ALAM0003195
-121.874300099969616,37.736977500411342,7249,ALAM0003196
-121.877763999808735,37.737536699758948,7250,ALAM0003197
-121.874300099969616,37.736977500411342,7251,ALAM0003198
-121.877763999808735,37.737536699758948,7252,ALAM0003199
-121.874300099969616,37.736977500411342,7253,ALAM0003200
-121.8783817000554,37.736905399964314,7254,ALAM0003201
-121.874300099969616,37.736977500411342,7255,ALAM0003202
-121.877763999808735,37.737536699758948,7256,ALAM0003203
-121.874300099969616,37.736977500411342,7257,ALAM0003204
-121.8783817000554,37.736905399964314,7258,ALAM0003205
-121.874300099969616,37.736977500411342,7259,ALAM0003206
-121.877763999808735,37.737536699758948,7260,ALAM0003207
-121.8783817000554,37.736905399964314,7261,ALAM0003208
-121.874300099969616,37.736977500411342,7262,ALAM0003209
-121.874300099969616,37.736977500411342,7263,ALAM0003210
-121.8783817000554,37.736905399964314,7264,ALAM0003211
-121.875028999588608,37.737099499742158,7265,ALAM0003212
-121.875028999588608,37.737099499742158,7266,ALAM0003213
-121.875028999588608,37.737099499742158,7267,ALAM0003214
-121.875028999588608,37.737099499742158,7268,ALAM0003215
-121.875028999588608,37.737099499742158,7269,ALAM0003216
-121.875028999588608,37.737099499742158,7270,ALAM0003217
-121.877763999808735,37.737536699758948,7271,ALAM0003218
-121.875028999588608,37.737099499742158,7272,ALAM0003219
-121.877763999808735,37.737536699758948,7273,ALAM0003220
-121.877763999808735,37.737536699758948,7274,ALAM0003221
-121.877763999808735,37.737536699758948,7275,ALAM0003222
-121.982552300448276,37.70293990025624,7276,ALAM0003223
-121.982552300448276,37.70293990025624,7277,ALAM0003224
-121.982552300448276,37.70293990025624,7278,ALAM0003225
-121.982552300448276,37.70293990025624,7279,ALAM0003226
-121.982552300448276,37.70293990025624,7280,ALAM0003227
-121.982552300448276,37.70293990025624,7281,ALAM0003228
-121.98202209974005,37.703383099650353,7282,ALAM0003229
-121.981861600432467,37.703819400345083,7283,ALAM0003230
-121.98186470039559,37.703318899747501,7284,ALAM0003231
-121.981559599995535,37.703576099557381,7285,ALAM0003232
-121.981710599764313,37.703253299600135,7286,ALAM0003233
-121.981568800060018,37.703176000172334,7287,ALAM0003234
-121.981446500355673,37.703065899771502,7288,ALAM0003235
-121.981297200305505,37.703017800431212,7289,ALAM0003236
-121.977794199742505,37.702312999945036,7290,ALAM0003237
-122.279037699829928,37.835462399769995,7291,ALAM0003238
-122.008286999745224,37.556944999811947,7292,ALAM0003239
-121.958679499958919,37.561566999817217,7293,ALAM0003240
-122.004861816619496,37.554359717826742,7294,ALAM0003241
-122.005574405234597,37.554278441596864,7295,ALAM0003242
-122.005009700237451,37.554307399766742,7296,ALAM0003243
-122.004754528398735,37.554355465832145,7297,ALAM0003244
-121.983930200318468,37.549195199998508,7298,ALAM0003245
-121.984792499973878,37.550117700271699,7299,ALAM0003246
-122.038087900036544,37.573550100057105,7300,ALAM0003249
-122.063031900102089,37.578896600197993,7301,ALAM0003250
-122.063031900102089,37.578896600197993,7302,ALAM0003251
-121.958679499958919,37.561566999817217,7303,ALAM0003252
-121.958679499958919,37.561566999817217,7304,ALAM0003253
-121.958679499958919,37.561566999817217,7305,ALAM0003254
-121.958679499958919,37.561566999817217,7306,ALAM0003255
-121.984792499973878,37.550117700271699,7307,ALAM0003256
-121.984479999951986,37.549141999703579,7308,ALAM0003257
-121.9190719999728,37.528984000011633,7309,ALAM0003258
-121.91168629968297,37.508992099705665,7310,ALAM0003259
-121.927921599602087,37.54355009975734,7311,ALAM0003260
-121.927921599602087,37.54355009975734,7312,ALAM0003261
-121.927921599602087,37.54355009975734,7313,ALAM0003262
-122.063680699804422,37.562831499674019,7314,ALAM0003263
-122.01973699986263,37.559019000126796,7315,ALAM0003264
-122.019874999931289,37.558928999573709,7316,ALAM0003265
-122.019735999816533,37.558850000427242,7317,ALAM0003266
-122.019092800192539,37.559026999596426,7318,ALAM0003267
-122.036813000419613,37.572588999982429,7319,ALAM0003268
-122.036427999752334,37.572579999567381,7320,ALAM0003269
-122.036807000142915,37.572516000213284,7321,ALAM0003270
-122.037085000372429,37.5726090000054,7322,ALAM0003271
-122.019092800192539,37.559026999596426,7323,ALAM0003272
-122.019092800192539,37.559026999596426,7324,ALAM0003273
-122.061339699767302,37.566482300218013,7325,ALAM0003274
-122.063049900032809,37.565642300152092,7326,ALAM0003275
-122.063049900032809,37.565642300152092,7327,ALAM0003276
-122.063049900032809,37.565642300152092,7328,ALAM0003277
-122.063049900032809,37.565642300152092,7329,ALAM0003278
-122.061339699767302,37.566482300218013,7330,ALAM0003279
-122.061339699767302,37.566482300218013,7331,ALAM0003280
-122.061339699767302,37.566482300218013,7332,ALAM0003281
-122.061611199697097,37.566573700116237,7333,ALAM0003282
-122.063049900032809,37.565642300152092,7334,ALAM0003283
-122.063049900032809,37.565642300152092,7335,ALAM0003284
-122.063049900032809,37.565642300152092,7336,ALAM0003285
-122.061339699767302,37.566482300218013,7337,ALAM0003286
-122.061339699767302,37.566482300218013,7338,ALAM0003287
-122.063049900032809,37.565642300152092,7339,ALAM0003288
-122.063049900032809,37.565642300152092,7340,ALAM0003289
-122.061339699767302,37.566482300218013,7341,ALAM0003290
-122.061339699767302,37.566482300218013,7342,ALAM0003291
-122.059524099857299,37.566547299618207,7343,ALAM0003292
-122.059524099857299,37.566547299618207,7344,ALAM0003293
-122.059524099857299,37.566547299618207,7345,ALAM0003294
-122.059524099857299,37.566547299618207,7346,ALAM0003295
-122.059524099857299,37.566547299618207,7347,ALAM0003296
-122.059729299967159,37.565889200026618,7348,ALAM0003297
-122.059729299967159,37.565889200026618,7349,ALAM0003298
-122.059729299967159,37.565889200026618,7350,ALAM0003299
-122.059729299967159,37.565889200026618,7351,ALAM0003300
-122.060327000190853,37.565434299553317,7352,ALAM0003301
-122.059729299967159,37.565889200026618,7353,ALAM0003302
-122.059729299967159,37.565889200026618,7354,ALAM0003303
-122.059729299967159,37.565889200026618,7355,ALAM0003304
-122.059729299967159,37.565889200026618,7356,ALAM0003305
-122.059729299967159,37.565889200026618,7357,ALAM0003306
-122.059729299967159,37.565889200026618,7358,ALAM0003307
-122.059729299967159,37.565889200026618,7359,ALAM0003308
-122.059729299967159,37.565889200026618,7360,ALAM0003309
-122.059729299967159,37.565889200026618,7361,ALAM0003310
-122.059729299967159,37.565889200026618,7362,ALAM0003311
-122.059729299967159,37.565889200026618,7363,ALAM0003312
-122.06189959968674,37.565270700282667,7364,ALAM0003313
-122.059729299967159,37.565889200026618,7365,ALAM0003314
-122.059729299967159,37.565889200026618,7366,ALAM0003315
-122.059729299967159,37.565889200026618,7367,ALAM0003316
-122.059729299967159,37.565889200026618,7368,ALAM0003317
-122.059729299967159,37.565889200026618,7369,ALAM0003318
-122.059729299967159,37.565889200026618,7370,ALAM0003319
-122.059729299967159,37.565889200026618,7371,ALAM0003320
-122.059729299967159,37.565889200026618,7372,ALAM0003321
-122.059729299967159,37.565889200026618,7373,ALAM0003322
-121.957122000080233,37.52836300015241,7374,ALAM0003323
-121.957188999572622,37.528355999829557,7375,ALAM0003324
-121.95725800005664,37.528348000359983,7376,ALAM0003325
-121.957323000356155,37.528342000083285,7377,ALAM0003326
-121.957378000194524,37.528334999760489,7378,ALAM0003327
-121.957787000169901,37.52827999992212,7379,ALAM0003328
-121.957922000100211,37.528266000175847,7380,ALAM0003329
-121.957998000007649,37.528256999760799,7381,ALAM0003330
-121.958069999730697,37.528247000198974,7382,ALAM0003331
-121.957940000030931,37.528050000107498,7383,ALAM0003332
-121.957865000169591,37.528059999669324,7384,ALAM0003333
-121.957791000354348,37.528068000038218,7385,ALAM0003334
-121.957440000355689,37.528109000130314,7386,ALAM0003335
-121.957366999687281,37.528116999599888,7387,ALAM0003336
-121.957216999964544,37.528135999576762,7388,ALAM0003337
-121.957290999779786,37.528127000061033,7389,ALAM0003338
-122.061421600126721,37.565035800062162,7390,ALAM0003339
-122.061421600126721,37.565035800062162,7391,ALAM0003340
-122.063119899663604,37.567674599803013,7392,ALAM0003341
-122.063195699921607,37.56757420038906,7393,ALAM0003342
-122.062034700341087,37.565585200396754,7394,ALAM0003343
-122.062034700341087,37.565585200396754,7395,ALAM0003344
-122.061835299959114,37.565555000263089,7396,ALAM0003345
-122.063796699757859,37.56245360005363,7397,ALAM0003346
-122.063692800182537,37.563058699899159,7398,ALAM0003347
-122.063961999646551,37.562749500389202,7399,ALAM0003348
-122.063408400377341,37.56290140037936,7400,ALAM0003349
-122.063550999578922,37.562980500249921,7401,ALAM0003350
-122.06366720008117,37.562603599776367,7402,ALAM0003351
-122.063810400029922,37.562682599822153,7403,ALAM0003352
-122.063940100255365,37.562533600145571,7404,ALAM0003353
-122.060327000190853,37.565434299553317,7405,ALAM0003354
-122.062034700341087,37.565585200396754,7406,ALAM0003355
-122.062034700341087,37.565585200396754,7407,ALAM0003356
-122.062034700341087,37.565585200396754,7408,ALAM0003357
-122.062034700341087,37.565585200396754,7409,ALAM0003358
-122.062034700341087,37.565585200396754,7410,ALAM0003359
-122.06312639996338,37.562708100098803,7411,ALAM0003360
-122.062983299839402,37.562629799725528,7412,ALAM0003361
-122.062841599959825,37.562551500251573,7413,ALAM0003362
-122.062698200361638,37.562471099961328,7414,ALAM0003363
-122.062538700200832,37.562118300419286,7415,ALAM0003364
-122.062264499606954,37.562198199787133,7416,ALAM0003365
-122.060883499773638,37.568198300211463,7417,ALAM0003366
-122.060883499773638,37.568198300211463,7418,ALAM0003367
-122.061922300373851,37.569179299585073,7419,ALAM0003368
-122.061922300373851,37.569179299585073,7420,ALAM0003369
-122.061922300373851,37.569179299585073,7421,ALAM0003370
-122.061922300373851,37.569179299585073,7422,ALAM0003371
-122.061637700019787,37.568350600399924,7423,ALAM0003372
-122.061637700019787,37.568350600399924,7424,ALAM0003373
-122.061637700019787,37.568350600399924,7425,ALAM0003374
-122.061637700019787,37.568350600399924,7426,ALAM0003375
-122.061637700019787,37.568350600399924,7427,ALAM0003376
-122.061637700019787,37.568350600399924,7428,ALAM0003377
-122.060883499773638,37.568198300211463,7429,ALAM0003378
-122.060883499773638,37.568198300211463,7430,ALAM0003379
-122.060883499773638,37.568198300211463,7431,ALAM0003380
-122.061637700019787,37.568350600399924,7432,ALAM0003381
-122.061637700019787,37.568350600399924,7433,ALAM0003382
-122.061637700019787,37.568350600399924,7434,ALAM0003383
-122.061637700019787,37.568350600399924,7435,ALAM0003384
-122.061637700019787,37.568350600399924,7436,ALAM0003385
-122.061637700019787,37.568350600399924,7437,ALAM0003386
-122.061637700019787,37.568350600399924,7438,ALAM0003387
-122.062390500021536,37.562040400244314,7439,ALAM0003388
-122.062411400265887,37.56227760003128,7440,ALAM0003389
-122.062813999766263,37.56233190019708,7441,ALAM0003390
-122.063091099774397,37.562264899805314,7442,ALAM0003391
-122.062810399780119,37.561822200434278,7443,ALAM0003392
-122.062527300394549,37.561884599894427,7444,ALAM0003393
-122.062670100144999,37.561968699995589,7445,ALAM0003394
-121.963596500078381,37.577733599625958,7446,ALAM0003395
-122.062654600329495,37.565646099787728,7447,ALAM0003396
-122.062508300417676,37.565573400392168,7448,ALAM0003397
-122.062011100331972,37.565128600204787,7449,ALAM0003398
-122.062131800142424,37.564974899771869,7450,ALAM0003399
-122.062740400149323,37.565277599881369,7451,ALAM0003400
-122.062619800163588,37.565431300314287,7452,ALAM0003401
-122.062279600123418,37.565048399564034,7453,ALAM0003402
-122.062472000182652,37.565357799622802,7454,ALAM0003403
