year,zip,onebr,twobr,threebr,fourbr,onehw,twohw,threehw,fourhw,city,county
2015,94903,1680,2080,2850,3420,32.31,40,54.81,65.77,San Rafael,Marin County
2015,94904,1510,1860,2550,3050,29.04,35.77,49.04,58.65,Greenbrae,Marin County
2015,94920,1530,1890,2590,3100,29.42,36.35,49.81,59.62,Belvedere Tiburon,Marin County
2015,94925,1750,2160,2960,3550,33.65,41.54,56.92,68.27,Corte Madera,Marin County
2015,94930,1610,1990,2730,3270,30.96,38.27,52.5,62.88,Fairfax,Marin County
2015,94933,1800,2220,3040,3650,34.62,42.69,58.46,70.19,Forest Knolls,Marin County
2015,94938,1380,1700,2330,2790,26.54,32.69,44.81,53.65,Lagunitas,Marin County
2015,94939,1500,1850,2530,3040,28.85,35.58,48.65,58.46,Larkspur,Marin County
2015,94941,1670,2060,2820,3380,32.12,39.62,54.23,65,Mill Valley,Marin County
2015,94945,1340,1660,2270,2730,25.77,31.92,43.65,52.5,Novato,Marin County
2015,94946,1300,1610,2200,2640,25,30.96,42.31,50.77,Nicasio,Marin County
2015,94947,1640,2030,2780,3330,31.54,39.04,53.46,64.04,Novato,Marin County
2015,94949,1460,1800,2460,2960,28.08,34.62,47.31,56.92,Novato,Marin County
2015,94954,1210,1590,2340,2750,23.27,30.58,45,52.88,Petaluma,Sonoma County
2015,94960,1420,1750,2400,2870,27.31,33.65,46.15,55.19,San Anselmo,Marin County
2015,94963,1530,1890,2590,3100,29.42,36.35,49.81,59.62,San Geronimo,Marin County
2015,94964,1530,1890,2590,3100,29.42,36.35,49.81,59.62,San Quentin,Marin County
2015,94965,1850,2290,3140,3760,35.58,44.04,60.38,72.31,Sausalito,Marin County
2015,94970,1530,1890,2590,3100,29.42,36.35,49.81,59.62,Stinson Beach,Marin County
2015,94973,1530,1890,2590,3100,29.42,36.35,49.81,59.62,Woodacre,Marin County
2015,95002,1290,1650,2330,2840,24.81,31.73,44.81,54.62,Alviso,Santa Clara County
2015,95035,1620,2070,2920,3560,31.15,39.81,56.15,68.46,Milpitas,Santa Clara County
2015,95134,1760,2250,3170,3870,33.85,43.27,60.96,74.42,San Jose,Santa Clara County
2015,95140,1420,1810,2550,3120,27.31,34.81,49.04,60,Mount Hamilton,Santa Clara County
2015,95476,1130,1510,2150,2120,21.73,29.04,41.35,40.77,Sonoma,Sonoma County
2015,95620,1030,1290,1900,2260,19.81,24.81,36.54,43.46,Dixon,Solano County
2016,94002,1530,1880,2520,2920,29.42,36.15,48.46,56.15,Belmont,San Mateo County
2016,94005,1370,1680,2250,2610,26.35,32.31,43.27,50.19,Brisbane,San Mateo County
2016,94010,1480,1810,2430,2810,28.46,34.81,46.73,54.04,Burlingame,San Mateo County
2016,94014,1430,1750,2350,2720,27.5,33.65,45.19,52.31,Daly City,San Mateo County
2016,94015,1560,1910,2560,2970,30,36.73,49.23,57.12,Daly City,San Mateo County
2016,94019,1520,1870,2510,2910,29.23,35.96,48.27,55.96,Half Moon Bay,San Mateo County
2016,94022,2370,2960,4090,4600,45.58,56.92,78.65,88.46,Los Altos,Santa Clara County
2016,94024,2000,2490,3440,3870,38.46,47.88,66.15,74.42,Los Altos,Santa Clara County
2016,94025,1790,2190,2940,3400,34.42,42.12,56.54,65.38,Menlo Park,San Mateo County
2016,94027,2140,2630,3520,4090,41.15,50.58,67.69,78.65,Atherton,San Mateo County
2016,94028,1390,1710,2290,2660,26.73,32.88,44.04,51.15,Portola Valley,San Mateo County
2016,94030,1630,2000,2680,3110,31.35,38.46,51.54,59.81,Millbrae,San Mateo County
2016,94035,1590,1980,2740,3080,30.58,38.08,52.69,59.23,Mountain View,Santa Clara County
2016,94038,2140,2630,3520,4090,41.15,50.58,67.69,78.65,Moss Beach,San Mateo County
2016,94040,1560,1950,2700,3030,30,37.5,51.92,58.27,Mountain View,Santa Clara County
2016,94043,1570,1960,2710,3050,30.19,37.69,52.12,58.65,Mountain View,Santa Clara County
2016,94044,1700,2080,2790,3230,32.69,40,53.65,62.12,Pacifica,San Mateo County
2016,94061,1530,1880,2520,2920,29.42,36.15,48.46,56.15,Redwood City,San Mateo County
2016,94062,1370,1680,2250,2610,26.35,32.31,43.27,50.19,Redwood City,San Mateo County
2016,94063,1270,1560,2090,2420,24.42,30,40.19,46.54,Redwood City,San Mateo County
2016,94065,2140,2630,3520,4090,41.15,50.58,67.69,78.65,Redwood City,San Mateo County
2016,94066,1590,1950,2610,3030,30.58,37.5,50.19,58.27,San Bruno,San Mateo County
2016,94070,1530,1880,2520,2920,29.42,36.15,48.46,56.15,San Carlos,San Mateo County
2016,94080,1490,1830,2450,2840,28.65,35.19,47.12,54.62,South San Francisco,San Mateo County
2016,94085,1650,2060,2850,3200,31.73,39.62,54.81,61.54,Sunnyvale,Santa Clara County
2016,94086,1530,1910,2640,2970,29.42,36.73,50.77,57.12,Sunnyvale,Santa Clara County
2016,94087,1540,1920,2650,2980,29.62,36.92,50.96,57.31,Sunnyvale,Santa Clara County
2016,94089,1750,2180,3010,3390,33.65,41.92,57.88,65.19,Sunnyvale,Santa Clara County
2016,94102,1030,1260,1690,1960,19.81,24.23,32.5,37.69,San Francisco,San Francisco County
2016,94103,1210,1480,1980,2300,23.27,28.46,38.08,44.23,San Francisco,San Francisco County
2016,94104,1580,1940,2600,3010,30.38,37.31,50,57.88,San Francisco,San Francisco County
2016,94105,2140,2630,3520,4090,41.15,50.58,67.69,78.65,San Francisco,San Francisco County
2016,94107,2140,2630,3520,4090,41.15,50.58,67.69,78.65,San Francisco,San Francisco County
2016,94108,1160,1420,1900,2210,22.31,27.31,36.54,42.5,San Francisco,San Francisco County
2016,94109,1390,1700,2280,2640,26.73,32.69,43.85,50.77,San Francisco,San Francisco County
2016,94110,1470,1800,2410,2800,28.27,34.62,46.35,53.85,San Francisco,San Francisco County
2016,94111,2140,2630,3520,4090,41.15,50.58,67.69,78.65,San Francisco,San Francisco County
2016,94112,1380,1690,2260,2630,26.54,32.5,43.46,50.58,San Francisco,San Francisco County
2016,94114,1770,2170,2910,3370,34.04,41.73,55.96,64.81,San Francisco,San Francisco County
2016,94115,1600,1960,2630,3050,30.77,37.69,50.58,58.65,San Francisco,San Francisco County
2016,94116,1700,2080,2790,3230,32.69,40,53.65,62.12,San Francisco,San Francisco County
2016,94117,1700,2090,2800,3250,32.69,40.19,53.85,62.5,San Francisco,San Francisco County
2016,94118,1570,1920,2570,2980,30.19,36.92,49.42,57.31,San Francisco,San Francisco County
2016,94121,1510,1850,2480,2870,29.04,35.58,47.69,55.19,San Francisco,San Francisco County
2016,94122,1610,1970,2640,3060,30.96,37.88,50.77,58.85,San Francisco,San Francisco County
2016,94123,1790,2200,2950,3420,34.42,42.31,56.73,65.77,San Francisco,San Francisco County
2016,94124,1130,1390,1860,2160,21.73,26.73,35.77,41.54,San Francisco,San Francisco County
2016,94127,2140,2630,3520,4090,41.15,50.58,67.69,78.65,San Francisco,San Francisco County
2016,94128,1590,1950,2610,3030,30.58,37.5,50.19,58.27,San Francisco,San Mateo County
2016,94129,2140,2630,3520,4090,41.15,50.58,67.69,78.65,San Francisco,San Francisco County
2016,94130,1840,2260,3030,3510,35.38,43.46,58.27,67.5,San Francisco,San Francisco County
2016,94131,1690,2070,2770,3220,32.5,39.81,53.27,61.92,San Francisco,San Francisco County
2016,94132,1750,2150,2880,3340,33.65,41.35,55.38,64.23,San Francisco,San Francisco County
2016,94133,1520,1860,2490,2890,29.23,35.77,47.88,55.58,San Francisco,San Francisco County
2016,94134,1280,1570,2100,2440,24.62,30.19,40.38,46.92,San Francisco,San Francisco County
2016,94301,1850,2310,3190,3590,35.58,44.42,61.35,69.04,Palo Alto,Santa Clara County
2016,94303,1470,1800,2410,2800,28.27,34.62,46.35,53.85,Palo Alto,San Mateo County
2016,94304,2370,2960,4090,4600,45.58,56.92,78.65,88.46,Palo Alto,Santa Clara County
2016,94305,1360,1690,2340,2630,26.15,32.5,45,50.58,Stanford,Santa Clara County
2016,94306,1770,2200,3040,3420,34.04,42.31,58.46,65.77,Palo Alto,Santa Clara County
2016,94401,1500,1840,2470,2860,28.85,35.38,47.5,55,San Mateo,San Mateo County
2016,94402,1550,1900,2550,2950,29.81,36.54,49.04,56.73,San Mateo,San Mateo County
2016,94403,1740,2140,2870,3320,33.46,41.15,55.19,63.85,San Mateo,San Mateo County
2016,94404,2140,2630,3520,4090,41.15,50.58,67.69,78.65,San Mateo,San Mateo County
2016,94501,1320,1620,2170,2520,25.38,31.15,41.73,48.46,Alameda,Alameda County
2016,94502,2140,2630,3520,4090,41.15,50.58,67.69,78.65,Alameda,Alameda County
2016,94503,1430,1880,2690,2970,27.5,36.15,51.73,57.12,American Canyon,Napa County
2016,94506,2140,2630,3520,4090,41.15,50.58,67.69,78.65,Danville,Contra Costa County
2016,94507,2140,2630,3520,4090,41.15,50.58,67.69,78.65,Alamo,Contra Costa County
2016,94509,1200,1470,1970,2280,23.08,28.27,37.88,43.85,Antioch,Contra Costa County
2016,94510,1080,1350,1970,2360,20.77,25.96,37.88,45.38,Benicia,Solano County
2016,94512,1020,1280,1870,2230,19.62,24.62,35.96,42.88,Birds Landing,Solano County
2016,94513,1830,2240,3000,3480,35.19,43.08,57.69,66.92,Brentwood,Contra Costa County
2016,94514,1390,1710,2290,2660,26.73,32.88,44.04,51.15,Byron,Contra Costa County
2016,94517,2140,2630,3520,4090,41.15,50.58,67.69,78.65,Clayton,Contra Costa County
2016,94518,1350,1660,2220,2580,25.96,31.92,42.69,49.62,Concord,Contra Costa County
2016,94519,1410,1730,2320,2690,27.12,33.27,44.62,51.73,Concord,Contra Costa County
2016,94520,1150,1410,1890,2190,22.12,27.12,36.35,42.12,Concord,Contra Costa County
2016,94521,1400,1720,2310,2670,26.92,33.08,44.42,51.35,Concord,Contra Costa County
2016,94523,1470,1800,2410,2800,28.27,34.62,46.35,53.85,Pleasant Hill,Contra Costa County
2016,94525,970,1190,1590,1850,18.65,22.88,30.58,35.58,Crockett,Contra Costa County
2016,94526,2140,2630,3520,4090,41.15,50.58,67.69,78.65,Danville,Contra Costa County
2016,94528,1370,1680,2250,2610,26.35,32.31,43.27,50.19,Diablo,Contra Costa County
2016,94530,1400,1720,2310,2670,26.92,33.08,44.42,51.35,El Cerrito,Contra Costa County
2016,94531,2140,2630,3520,4090,41.15,50.58,67.69,78.65,Antioch,Contra Costa County
2016,94533,930,1160,1690,2030,17.88,22.31,32.5,39.04,Fairfield,Solano County
2016,94535,1440,1810,2640,3160,27.69,34.81,50.77,60.77,Travis Afb,Solano County
2016,94536,1430,1760,2360,2730,27.5,33.85,45.38,52.5,Fremont,Alameda County
2016,94538,1570,1920,2570,2980,30.19,36.92,49.42,57.31,Fremont,Alameda County
2016,94539,1910,2340,3140,3640,36.73,45,60.38,70,Fremont,Alameda County
2016,94541,1200,1470,1970,2280,23.08,28.27,37.88,43.85,Hayward,Alameda County
2016,94542,1450,1780,2390,2770,27.88,34.23,45.96,53.27,Hayward,Alameda County
2016,94544,1260,1550,2080,2410,24.23,29.81,40,46.35,Hayward,Alameda County
2016,94545,1430,1750,2350,2720,27.5,33.65,45.19,52.31,Hayward,Alameda County
2016,94546,1310,1610,2160,2500,25.19,30.96,41.54,48.08,Castro Valley,Alameda County
2016,94547,1580,1940,2600,3010,30.38,37.31,50,57.88,Hercules,Contra Costa County
2016,94549,1610,1970,2640,3060,30.96,37.88,50.77,58.85,Lafayette,Contra Costa County
2016,94550,1410,1730,2320,2690,27.12,33.27,44.62,51.73,Livermore,Alameda County
2016,94552,2140,2630,3520,4090,41.15,50.58,67.69,78.65,Castro Valley,Alameda County
2016,94553,1340,1640,2200,2550,25.77,31.54,42.31,49.04,Martinez,Contra Costa County
2016,94555,1660,2040,2730,3170,31.92,39.23,52.5,60.96,Fremont,Alameda County
2016,94556,1760,2160,2890,3360,33.85,41.54,55.58,64.62,Moraga,Contra Costa County
2016,94558,1170,1540,2200,2440,22.5,29.62,42.31,46.92,Napa,Napa County
2016,94559,1000,1320,1890,2090,19.23,25.38,36.35,40.19,Napa,Napa County
2016,94560,1530,1880,2520,2920,29.42,36.15,48.46,56.15,Newark,Alameda County
2016,94561,1490,1830,2450,2840,28.65,35.19,47.12,54.62,Oakley,Contra Costa County
2016,94563,2140,2630,3520,4090,41.15,50.58,67.69,78.65,Orinda,Contra Costa County
2016,94564,1390,1700,2280,2640,26.73,32.69,43.85,50.77,Pinole,Contra Costa County
2016,94565,1300,1590,2130,2470,25,30.58,40.96,47.5,Pittsburg,Contra Costa County
2016,94566,1570,1930,2590,3000,30.19,37.12,49.81,57.69,Pleasanton,Alameda County
2016,94568,1790,2190,2940,3400,34.42,42.12,56.54,65.38,Dublin,Alameda County
2016,94569,1370,1680,2250,2610,26.35,32.31,43.27,50.19,Port Costa,Contra Costa County
2016,94571,910,1150,1680,2010,17.5,22.12,32.31,38.65,Rio Vista,Solano County
2016,94572,1120,1370,1840,2130,21.54,26.35,35.38,40.96,Rodeo,Contra Costa County
2016,94577,1170,1440,1930,2240,22.5,27.69,37.12,43.08,San Leandro,Alameda County
2016,94578,1160,1420,1900,2210,22.31,27.31,36.54,42.5,San Leandro,Alameda County
2016,94579,1460,1790,2400,2780,28.08,34.42,46.15,53.46,San Leandro,Alameda County
2016,94580,1440,1770,2370,2750,27.69,34.04,45.58,52.88,San Lorenzo,Alameda County
2016,94583,1680,2060,2760,3200,32.31,39.62,53.08,61.54,San Ramon,Contra Costa County
2016,94585,1170,1470,2140,2570,22.5,28.27,41.15,49.42,Suisun City,Solano County
2016,94586,1610,1980,2650,3080,30.96,38.08,50.96,59.23,Sunol,Alameda County
2016,94587,1410,1730,2320,2690,27.12,33.27,44.62,51.73,Union City,Alameda County
2016,94588,1740,2130,2850,3310,33.46,40.96,54.81,63.65,Pleasanton,Alameda County
2016,94589,1140,1500,2150,2370,21.92,28.85,41.35,45.58,Vallejo,Solano County
2016,94590,850,1070,1560,1870,16.35,20.58,30,35.96,Vallejo,Solano County
2016,94591,1140,1500,2150,2370,21.92,28.85,41.35,45.58,Vallejo,Solano County
2016,94592,1020,1280,1870,2230,19.62,24.62,35.96,42.88,Vallejo,Solano County
2016,94595,1380,1690,2260,2630,26.54,32.5,43.46,50.58,Walnut Creek,Contra Costa County
2016,94596,1320,1620,2170,2520,25.38,31.15,41.73,48.46,Walnut Creek,Contra Costa County
2016,94598,1670,2050,2750,3190,32.12,39.42,52.88,61.35,Walnut Creek,Contra Costa County
2016,94601,1000,1230,1650,1910,19.23,23.65,31.73,36.73,Oakland,Alameda County
2016,94602,1160,1420,1900,2210,22.31,27.31,36.54,42.5,Oakland,Alameda County
2016,94603,1140,1400,1880,2180,21.92,26.92,36.15,41.92,Oakland,Alameda County
2016,94605,1140,1400,1880,2180,21.92,26.92,36.15,41.92,Oakland,Alameda County
2016,94606,1020,1250,1680,1940,19.62,24.04,32.31,37.31,Oakland,Alameda County
2016,94607,1040,1280,1720,1990,20,24.62,33.08,38.27,Oakland,Alameda County
2016,94608,1350,1650,2210,2560,25.96,31.73,42.5,49.23,Emeryville,Alameda County
2016,94609,1130,1380,1850,2140,21.73,26.54,35.58,41.15,Oakland,Alameda County
2016,94610,1210,1480,1980,2300,23.27,28.46,38.08,44.23,Oakland,Alameda County
2016,94611,1170,1440,1930,2240,22.5,27.69,37.12,43.08,Oakland,Alameda County
2016,94612,940,1150,1540,1790,18.08,22.12,29.62,34.42,Oakland,Alameda County
2016,94613,1300,1600,2140,2490,25,30.77,41.15,47.88,Oakland,Alameda County
2016,94618,1610,1980,2650,3080,30.96,38.08,50.96,59.23,Oakland,Alameda County
2016,94619,1170,1440,1930,2240,22.5,27.69,37.12,43.08,Oakland,Alameda County
2016,94621,1130,1380,1850,2140,21.73,26.54,35.58,41.15,Oakland,Alameda County
2016,94702,1160,1420,1900,2210,22.31,27.31,36.54,42.5,Berkeley,Alameda County
2016,94703,1290,1580,2120,2450,24.81,30.38,40.77,47.12,Berkeley,Alameda County
2016,94704,1300,1600,2140,2490,25,30.77,41.15,47.88,Berkeley,Alameda County
2016,94705,1280,1570,2100,2440,24.62,30.19,40.38,46.92,Berkeley,Alameda County
2016,94706,1530,1880,2520,2920,29.42,36.15,48.46,56.15,Albany,Alameda County
2016,94707,1750,2150,2880,3340,33.65,41.35,55.38,64.23,Berkeley,Alameda County
2016,94708,1830,2250,3020,3500,35.19,43.27,58.08,67.31,Berkeley,Alameda County
2016,94709,1360,1670,2240,2590,26.15,32.12,43.08,49.81,Berkeley,Alameda County
2016,94710,1250,1530,2050,2380,24.04,29.42,39.42,45.77,Berkeley,Alameda County
2016,94720,1080,1330,1780,2070,20.77,25.58,34.23,39.81,Berkeley,Alameda County
2016,94801,1050,1290,1730,2000,20.19,24.81,33.27,38.46,Richmond,Contra Costa County
2016,94803,1300,1590,2130,2470,25,30.58,40.96,47.5,El Sobrante,Contra Costa County
2016,94804,1200,1470,1970,2280,23.08,28.27,37.88,43.85,Richmond,Contra Costa County
2016,94805,1230,1510,2020,2350,23.65,29.04,38.85,45.19,Richmond,Contra Costa County
2016,94806,1180,1450,1940,2250,22.69,27.88,37.31,43.27,San Pablo,Contra Costa County
2016,94901,1390,1700,2280,2640,26.73,32.69,43.85,50.77,San Rafael,Marin County
2016,94903,1760,2160,2890,3360,33.85,41.54,55.58,64.62,San Rafael,Marin County
2016,94904,1660,2040,2730,3170,31.92,39.23,52.5,60.96,Greenbrae,Marin County
2016,94920,2140,2630,3520,4090,41.15,50.58,67.69,78.65,Belvedere Tiburon,Marin County
2016,94925,1610,1980,2650,3080,30.96,38.08,50.96,59.23,Corte Madera,Marin County
2016,94930,1620,1990,2670,3090,31.15,38.27,51.35,59.42,Fairfax,Marin County
2016,94933,1640,2010,2690,3120,31.54,38.65,51.73,60,Forest Knolls,Marin County
2016,94938,1690,2070,2770,3220,32.5,39.81,53.27,61.92,Lagunitas,Marin County
2016,94939,1740,2140,2870,3320,33.46,41.15,55.19,63.85,Larkspur,Marin County
2016,94941,1790,2190,2940,3400,34.42,42.12,56.54,65.38,Mill Valley,Marin County
2016,94945,1470,1800,2410,2800,28.27,34.62,46.35,53.85,Novato,Marin County
2016,94946,1640,2010,2690,3120,31.54,38.65,51.73,60,Nicasio,Marin County
2016,94947,1660,2040,2730,3170,31.92,39.23,52.5,60.96,Novato,Marin County
2016,94949,1660,2040,2730,3170,31.92,39.23,52.5,60.96,Novato,Marin County
2016,94954,1270,1640,2390,2860,24.42,31.54,45.96,55,Petaluma,Sonoma County
2016,94960,1570,1920,2570,2980,30.19,36.92,49.42,57.31,San Anselmo,Marin County
2016,94963,2140,2630,3520,4090,41.15,50.58,67.69,78.65,San Geronimo,Marin County
2016,94964,1640,2010,2690,3120,31.54,38.65,51.73,60,San Quentin,Marin County
2016,94965,1870,2290,3070,3560,35.96,44.04,59.04,68.46,Sausalito,Marin County
2016,94970,2140,2630,3520,4090,41.15,50.58,67.69,78.65,Stinson Beach,Marin County
2016,94973,1640,2010,2690,3120,31.54,38.65,51.73,60,Woodacre,Marin County
2016,95002,1310,1630,2250,2530,25.19,31.35,43.27,48.65,Alviso,Santa Clara County
2016,95035,1300,1600,2140,2490,25,30.77,41.15,47.88,Milpitas,Santa Clara County
2016,95134,2370,2960,4090,4600,45.58,56.92,78.65,88.46,San Jose,Santa Clara County
2016,95140,1590,1980,2740,3080,30.58,38.08,52.69,59.23,Mount Hamilton,Santa Clara County
2016,95476,1140,1500,2150,2370,21.92,28.85,41.35,45.58,Sonoma,Sonoma County
2016,95620,950,1200,1750,2100,18.27,23.08,33.65,40.38,Dixon,Solano County
2017,94002,2040,2490,3340,3980,39.23,47.88,64.23,76.54,Belmont,San Mateo County
2017,94005,1800,2200,2950,3520,34.62,42.31,56.73,67.69,Brisbane,San Mateo County
2017,94010,1970,2410,3230,3860,37.88,46.35,62.12,74.23,Burlingame,San Mateo County
2017,94014,1880,2290,3070,3660,36.15,44.04,59.04,70.38,Daly City,San Mateo County
2017,94015,2070,2530,3390,4050,39.81,48.65,65.19,77.88,Daly City,San Mateo County
2017,94019,2100,2570,3440,4110,40.38,49.42,66.15,79.04,Half Moon Bay,San Mateo County
2017,94022,2650,3300,4530,5270,50.96,63.46,87.12,101.35,Los Altos,Santa Clara County
2017,94024,2260,2820,3870,4500,43.46,54.23,74.42,86.54,Los Altos,Santa Clara County
2017,94025,2330,2840,3800,4540,44.81,54.62,73.08,87.31,Menlo Park,San Mateo County
2017,94027,3710,4530,6070,7250,71.35,87.12,116.73,139.42,Atherton,San Mateo County
2017,94028,2080,2540,3410,4060,40,48.85,65.58,78.08,Portola Valley,San Mateo County
2017,94030,2190,2670,3580,4270,42.12,51.35,68.85,82.12,Millbrae,San Mateo County
2017,94035,1770,2200,3020,3510,34.04,42.31,58.08,67.5,Mountain View,Santa Clara County
2017,94038,3630,4430,5930,7090,69.81,85.19,114.04,136.35,Moss Beach,San Mateo County
2017,94040,1790,2230,3060,3560,34.42,42.88,58.85,68.46,Mountain View,Santa Clara County
2017,94043,1790,2230,3060,3560,34.42,42.88,58.85,68.46,Mountain View,Santa Clara County
2017,94044,2250,2750,3680,4400,43.27,52.88,70.77,84.62,Pacifica,San Mateo County
2017,94061,2010,2460,3300,3940,38.65,47.31,63.46,75.77,Redwood City,San Mateo County
2017,94062,1900,2320,3110,3710,36.54,44.62,59.81,71.35,Redwood City,San Mateo County
2017,94063,1710,2090,2800,3340,32.88,40.19,53.85,64.23,Redwood City,San Mateo County
2017,94065,3710,4530,6070,7250,71.35,87.12,116.73,139.42,Redwood City,San Mateo County
2017,94066,2100,2560,3430,4100,40.38,49.23,65.96,78.85,San Bruno,San Mateo County
2017,94070,2030,2480,3320,3970,39.04,47.69,63.85,76.35,San Carlos,San Mateo County
2017,94080,1950,2380,3190,3810,37.5,45.77,61.35,73.27,South San Francisco,San Mateo County
2017,94085,1860,2320,3180,3700,35.77,44.62,61.15,71.15,Sunnyvale,Santa Clara County
2017,94086,1750,2180,2990,3480,33.65,41.92,57.5,66.92,Sunnyvale,Santa Clara County
2017,94087,1760,2190,3000,3500,33.85,42.12,57.69,67.31,Sunnyvale,Santa Clara County
2017,94089,1970,2450,3360,3910,37.88,47.12,64.62,75.19,Sunnyvale,Santa Clara County
2017,94102,1380,1690,2260,2700,26.54,32.5,43.46,51.92,San Francisco,San Francisco County
2017,94103,1610,1970,2640,3150,30.96,37.88,50.77,60.58,San Francisco,San Francisco County
2017,94104,2060,2520,3380,4030,39.62,48.46,65,77.5,San Francisco,San Francisco County
2017,94105,3710,4530,6070,7250,71.35,87.12,116.73,139.42,San Francisco,San Francisco County
2017,94107,3710,4530,6070,7250,71.35,87.12,116.73,139.42,San Francisco,San Francisco County
2017,94108,1560,1910,2560,3060,30,36.73,49.23,58.85,San Francisco,San Francisco County
2017,94109,1880,2290,3070,3660,36.15,44.04,59.04,70.38,San Francisco,San Francisco County
2017,94110,1950,2380,3190,3810,37.5,45.77,61.35,73.27,San Francisco,San Francisco County
2017,94111,3710,4530,6070,7250,71.35,87.12,116.73,139.42,San Francisco,San Francisco County
2017,94112,1840,2250,3010,3600,35.38,43.27,57.88,69.23,San Francisco,San Francisco County
2017,94114,2330,2840,3800,4540,44.81,54.62,73.08,87.31,San Francisco,San Francisco County
2017,94115,2160,2640,3540,4220,41.54,50.77,68.08,81.15,San Francisco,San Francisco County
2017,94116,2150,2620,3510,4190,41.35,50.38,67.5,80.58,San Francisco,San Francisco County
2017,94117,2250,2750,3680,4400,43.27,52.88,70.77,84.62,San Francisco,San Francisco County
2017,94118,2100,2560,3430,4100,40.38,49.23,65.96,78.85,San Francisco,San Francisco County
2017,94121,1970,2400,3220,3840,37.88,46.15,61.92,73.85,San Francisco,San Francisco County
2017,94122,2140,2610,3500,4180,41.15,50.19,67.31,80.38,San Francisco,San Francisco County
2017,94123,2370,2900,3890,4640,45.58,55.77,74.81,89.23,San Francisco,San Francisco County
2017,94124,1470,1800,2410,2880,28.27,34.62,46.35,55.38,San Francisco,San Francisco County
2017,94127,3290,4020,5390,6430,63.27,77.31,103.65,123.65,San Francisco,San Francisco County
2017,94128,2080,2540,3400,4060,40,48.85,65.38,78.08,San Francisco,San Mateo County
2017,94129,3610,4410,5910,7060,69.42,84.81,113.65,135.77,San Francisco,San Francisco County
2017,94130,2360,2880,3860,4610,45.38,55.38,74.23,88.65,San Francisco,San Francisco County
2017,94131,2280,2780,3720,4450,43.85,53.46,71.54,85.58,San Francisco,San Francisco County
2017,94132,2320,2830,3790,4530,44.62,54.42,72.88,87.12,San Francisco,San Francisco County
2017,94133,2030,2480,3320,3970,39.04,47.69,63.85,76.35,San Francisco,San Francisco County
2017,94134,1700,2080,2790,3330,32.69,40,53.65,64.04,San Francisco,San Francisco County
2017,94301,2100,2620,3590,4180,40.38,50.38,69.04,80.38,Palo Alto,Santa Clara County
2017,94303,2060,2530,3420,4040,39.62,48.65,65.77,77.69,Palo Alto,San Mateo County
2017,94304,2650,3300,4530,5270,50.96,63.46,87.12,101.35,Palo Alto,Santa Clara County
2017,94305,1570,1950,2670,3110,30.19,37.5,51.35,59.81,Stanford,Santa Clara County
2017,94306,2040,2540,3480,4060,39.23,48.85,66.92,78.08,Palo Alto,Santa Clara County
2017,94401,1980,2420,3240,3870,38.08,46.54,62.31,74.42,San Mateo,San Mateo County
2017,94402,2030,2480,3320,3970,39.04,47.69,63.85,76.35,San Mateo,San Mateo County
2017,94403,2320,2830,3790,4530,44.62,54.42,72.88,87.12,San Mateo,San Mateo County
2017,94404,3710,4530,6070,7250,71.35,87.12,116.73,139.42,San Mateo,San Mateo County
2017,94501,1830,2230,2990,3570,35.19,42.88,57.5,68.65,Alameda,Alameda County
2017,94502,2670,3260,4370,5220,51.35,62.69,84.04,100.38,Alameda,Alameda County
2017,94503,1480,1920,2790,3120,28.46,36.92,53.65,60,American Canyon,Napa County
2017,94506,2670,3260,4370,5220,51.35,62.69,84.04,100.38,Danville,Contra Costa County
2017,94507,2670,3260,4370,5220,51.35,62.69,84.04,100.38,Alamo,Contra Costa County
2017,94509,1650,2010,2690,3220,31.73,38.65,51.73,61.92,Antioch,Contra Costa County
2017,94510,1050,1310,1910,2310,20.19,25.19,36.73,44.42,Benicia,Solano County
2017,94512,1000,1250,1820,2200,19.23,24.04,35,42.31,Birds Landing,Solano County
2017,94513,2550,3110,4170,4980,49.04,59.81,80.19,95.77,Brentwood,Contra Costa County
2017,94514,1880,2300,3080,3680,36.15,44.23,59.23,70.77,Byron,Contra Costa County
2017,94517,2670,3260,4370,5220,51.35,62.69,84.04,100.38,Clayton,Contra Costa County
2017,94518,1840,2250,3010,3600,35.38,43.27,57.88,69.23,Concord,Contra Costa County
2017,94519,1980,2420,3240,3870,38.08,46.54,62.31,74.42,Concord,Contra Costa County
2017,94520,1590,1940,2600,3100,30.58,37.31,50,59.62,Concord,Contra Costa County
2017,94521,1970,2410,3230,3860,37.88,46.35,62.12,74.23,Concord,Contra Costa County
2017,94523,2050,2500,3350,4000,39.42,48.08,64.42,76.92,Pleasant Hill,Contra Costa County
2017,94525,1360,1660,2220,2660,26.15,31.92,42.69,51.15,Crockett,Contra Costa County
2017,94526,2670,3260,4370,5220,51.35,62.69,84.04,100.38,Danville,Contra Costa County
2017,94528,1890,2310,3090,3700,36.35,44.42,59.42,71.15,Diablo,Contra Costa County
2017,94530,1930,2360,3160,3780,37.12,45.38,60.77,72.69,El Cerrito,Contra Costa County
2017,94531,2670,3260,4370,5220,51.35,62.69,84.04,100.38,Antioch,Contra Costa County
2017,94533,900,1130,1640,1990,17.31,21.73,31.54,38.27,Fairfield,Solano County
2017,94535,1380,1730,2520,3050,26.54,33.27,48.46,58.65,Travis Afb,Solano County
