,year,zip,onebr,twobr,threebr,fourbr,onehw,twohw,threehw,fourhw,city,county_x,county_y,vlrhna,totalvl,percentvl,lowrhna,lowtotal,lowpercent,modrhna,modtotal,modpercent,aboverhna,abovetotal,abovepercent,totalrhna,totaltotal,totalpercent
1283,2017,94933,2140,2610,3500,4180,41.15,50.19,67.31,80.38,Forest Knolls,Marin County,,,,,,,,,,,,,,,,
1284,2017,94938,2180,2660,3560,4260,41.92,51.15,68.46,81.92,Lagunitas,Marin County,,,,,,,,,,,,,,,,
1285,2017,94939,2320,2830,3790,4530,44.62,54.42,72.88,87.12,Larkspur,Marin County,,,,,,,,,,,,,,,,
1286,2017,94941,2300,2810,3760,4500,44.23,54.04,72.31,86.54,Mill Valley,Marin County,,,,,,,,,,,,,,,,
1287,2017,94945,2030,2480,3320,3970,39.04,47.69,63.85,76.35,Novato,Marin County,,,,,,,,,,,,,,,,
1288,2017,94946,2140,2610,3500,4180,41.15,50.19,67.31,80.38,Nicasio,Marin County,,,,,,,,,,,,,,,,
1289,2017,94947,2120,2590,3470,4140,40.77,49.81,66.73,79.62,Novato,Marin County,,,,,,,,,,,,,,,,
1290,2017,94949,2200,2690,3600,4300,42.31,51.73,69.23,82.69,Novato,Marin County,,,,,,,,,,,,,,,,
1291,2017,94954,1430,1850,2690,3260,27.5,35.58,51.73,62.69,Petaluma,Sonoma County,,,,,,,,,,,,,,,,
1292,2017,94960,2010,2460,3300,3940,38.65,47.31,63.46,75.77,San Anselmo,Marin County,,,,,,,,,,,,,,,,
1293,2017,94963,3710,4530,6070,7250,71.35,87.12,116.73,139.42,San Geronimo,Marin County,,,,,,,,,,,,,,,,
1294,2017,94964,2140,2610,3500,4180,41.15,50.19,67.31,80.38,San Quentin,Marin County,,,,,,,,,,,,,,,,
1295,2017,94965,2410,2940,3940,4700,46.35,56.54,75.77,90.38,Sausalito,Marin County,,,,,,,,,,,,,,,,
1296,2017,94970,3710,4530,6070,7250,71.35,87.12,116.73,139.42,Stinson Beach,Marin County,,,,,,,,,,,,,,,,
1297,2017,94973,2140,2610,3500,4180,41.15,50.19,67.31,80.38,Woodacre,Marin County,,,,,,,,,,,,,,,,
1298,2017,95002,1380,1720,2360,2750,26.54,33.08,45.38,52.88,Alviso,Santa Clara County,,,,,,,,,,,,,,,,
1299,2017,95035,1790,2190,2930,3500,34.42,42.12,56.35,67.31,Milpitas,Santa Clara County,Santa Clara,1004.0,10.0,1%,570.0,0.0,0%,565.0,0.0,0%,1151.0,82.0,7%,3290.0,92.0,3%
1300,2017,95134,2650,3300,4530,5270,50.96,63.46,87.12,101.35,San Jose,Santa Clara County,Santa Clara,9233.0,452.0,5%,5428.0,122.0,2%,6188.0,285.0,5%,14231.0,6345.0,45%,35080.0,7204.0,21%
1301,2017,95140,1770,2200,3020,3510,34.04,42.31,58.08,67.5,Mount Hamilton,Santa Clara County,,,,,,,,,,,,,,,,
1302,2017,95476,1220,1590,2310,2580,23.46,30.58,44.42,49.62,Sonoma,Sonoma County,,,,,,,,,,,,,,,,
1303,2017,95620,900,1120,1630,1970,17.31,21.54,31.35,37.88,Dixon,Solano County,,,,,,,,,,,,,,,,
1304,2018,94002,2600,3240,4230,4500,50.0,62.31,81.35,86.54,Belmont,San Mateo County,San Mateo,116.0,0.0,0%,63.0,0.0,0%,67.0,4.0,6%,222.0,118.0,53%,468.0,122.0,26%
1305,2018,94005,2240,2800,3650,4350,43.08,53.85,70.19,83.65,Brisbane,San Mateo County,San Mateo,25.0,0.0,0%,13.0,0.0,0%,15.0,7.0,47%,30.0,10.0,33%,83.0,17.0,20%
1306,2018,94010,2870,3580,4670,4980,55.19,68.85,89.81,95.77,Burlingame,San Mateo County,San Mateo,276.0,0.0,0%,144.0,0.0,0%,155.0,0.0,0%,288.0,164.0,57%,863.0,164.0,19%
1307,2018,94014,2380,2970,3870,4350,45.77,57.12,74.42,83.65,Daly City,San Mateo County,San Mateo,400.0,21.0,5%,188.0,207.0,110%,221.0,43.0,19%,541.0,192.0,35%,1350.0,463.0,34%
1308,2018,94015,2640,3300,4300,4580,50.77,63.46,82.69,88.08,Daly City,San Mateo County,San Mateo,400.0,21.0,5%,188.0,207.0,110%,221.0,43.0,19%,541.0,192.0,35%,1350.0,463.0,34%
1309,2018,94019,2620,3270,4260,4540,50.38,62.88,81.92,87.31,Half Moon Bay,San Mateo County,San Mateo,52.0,0.0,0%,31.0,0.0,0%,36.0,11.0,31%,121.0,14.0,12%,240.0,25.0,10%
1310,2018,94022,3050,3780,5200,5910,58.65,72.69,100.0,113.65,Los Altos,Santa Clara County,Santa Clara,169.0,1.0,1%,99.0,1.0,1%,112.0,0.0,0%,97.0,101.0,104%,477.0,103.0,22%
1311,2018,94024,2620,3260,4480,5090,50.38,62.69,86.15,97.88,Los Altos,Santa Clara County,Santa Clara,169.0,1.0,1%,99.0,1.0,1%,112.0,0.0,0%,97.0,101.0,104%,477.0,103.0,22%
1312,2018,94025,2990,3730,4860,5180,57.5,71.73,93.46,99.62,Menlo Park,San Mateo County,San Mateo,233.0,80.0,34%,129.0,28.0,22%,143.0,1.0,1%,150.0,740.0,493%,655.0,849.0,130%
1313,2018,94027,3750,4680,6100,6500,72.12,90.0,117.31,125.0,Atherton,San Mateo County,San Mateo,35.0,15.0,43%,26.0,9.0,35%,29.0,5.0,17%,3.0,10.0,333%,93.0,39.0,42%
1314,2018,94028,2510,3140,4090,4360,48.27,60.38,78.65,83.85,Portola Valley,San Mateo County,San Mateo,21.0,17.0,81%,15.0,2.0,13%,15.0,5.0,33%,13.0,23.0,177%,64.0,47.0,73%
1315,2018,94030,2650,3300,4310,4590,50.96,63.46,82.88,88.27,Millbrae,San Mateo County,San Mateo,193.0,0.0,0%,101.0,0.0,0%,112.0,0.0,0%,257.0,0.0,0%,663.0,0.0,0%
1316,2018,94035,2030,2520,3470,3940,39.04,48.46,66.73,75.77,Mountain View,Santa Clara County,Santa Clara,814.0,120.0,15%,492.0,135.0,27%,527.0,0.0,0%,1093.0,2004.0,183%,2926.0,2259.0,77%
1317,2018,94038,3670,4580,5970,6360,70.58,88.08,114.81,122.31,Moss Beach,San Mateo County,,,,,,,,,,,,,,,,
1318,2018,94040,2410,3000,4120,4690,46.35,57.69,79.23,90.19,Mountain View,Santa Clara County,Santa Clara,814.0,120.0,15%,492.0,135.0,27%,527.0,0.0,0%,1093.0,2004.0,183%,2926.0,2259.0,77%
1319,2018,94043,2290,2850,3910,4450,44.04,54.81,75.19,85.58,Mountain View,Santa Clara County,Santa Clara,814.0,120.0,15%,492.0,135.0,27%,527.0,0.0,0%,1093.0,2004.0,183%,2926.0,2259.0,77%
1320,2018,94044,2680,3350,4370,4650,51.54,64.42,84.04,89.42,Pacifica,San Mateo County,San Mateo,121.0,0.0,0%,68.0,0.0,0%,70.0,6.0,9%,154.0,24.0,16%,413.0,30.0,7%
1321,2018,94061,2570,3200,4180,4450,49.42,61.54,80.38,85.58,Redwood City,San Mateo County,San Mateo,706.0,7.0,1%,429.0,55.0,13%,502.0,0.0,0%,1152.0,829.0,72%,2789.0,891.0,32%
1322,2018,94062,2380,2970,3870,4350,45.77,57.12,74.42,83.65,Redwood City,San Mateo County,San Mateo,706.0,7.0,1%,429.0,55.0,13%,502.0,0.0,0%,1152.0,829.0,72%,2789.0,891.0,32%
1323,2018,94063,2310,2880,3750,4350,44.42,55.38,72.12,83.65,Redwood City,San Mateo County,San Mateo,706.0,7.0,1%,429.0,55.0,13%,502.0,0.0,0%,1152.0,829.0,72%,2789.0,891.0,32%
1324,2018,94065,3750,4680,6100,6500,72.12,90.0,117.31,125.0,Redwood City,San Mateo County,San Mateo,706.0,7.0,1%,429.0,55.0,13%,502.0,0.0,0%,1152.0,829.0,72%,2789.0,891.0,32%
1325,2018,94066,2540,3170,4140,4410,48.85,60.96,79.62,84.81,San Bruno,San Mateo County,San Mateo,358.0,0.0,0%,161.0,17.0,11%,205.0,42.0,20%,431.0,51.0,12%,1155.0,110.0,10%
1326,2018,94070,2670,3330,4340,4630,51.35,64.04,83.46,89.04,San Carlos,San Mateo County,San Mateo,195.0,5.0,3%,107.0,11.0,10%,111.0,9.0,8%,183.0,399.0,218%,596.0,424.0,71%
1327,2018,94080,2250,2810,3670,4350,43.27,54.04,70.58,83.65,South San Francisco,San Mateo County,San Mateo,565.0,80.0,14%,281.0,4.0,1%,313.0,28.0,9%,705.0,413.0,59%,1864.0,525.0,28%
1328,2018,94085,2320,2880,3970,4510,44.62,55.38,76.35,86.73,Sunnyvale,Santa Clara County,Santa Clara,1640.0,89.0,5%,906.0,20.0,2%,932.0,83.0,9%,1974.0,1380.0,70%,5452.0,1572.0,29%
1329,2018,94086,2220,2760,3790,4310,42.69,53.08,72.88,82.88,Sunnyvale,Santa Clara County,Santa Clara,1640.0,89.0,5%,906.0,20.0,2%,932.0,83.0,9%,1974.0,1380.0,70%,5452.0,1572.0,29%
1330,2018,94087,2160,2690,3690,4200,41.54,51.73,70.96,80.77,Sunnyvale,Santa Clara County,Santa Clara,1640.0,89.0,5%,906.0,20.0,2%,932.0,83.0,9%,1974.0,1380.0,70%,5452.0,1572.0,29%
1331,2018,94089,2310,2870,3950,4490,44.42,55.19,75.96,86.35,Sunnyvale,Santa Clara County,Santa Clara,1640.0,89.0,5%,906.0,20.0,2%,932.0,83.0,9%,1974.0,1380.0,70%,5452.0,1572.0,29%
1332,2018,94102,2170,2720,3530,4350,41.73,52.31,67.88,83.65,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1333,2018,94103,2170,2720,3530,4350,41.73,52.31,67.88,83.65,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1334,2018,94104,2480,3090,4030,4350,47.69,59.42,77.5,83.65,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1335,2018,94105,3750,4680,6100,6500,72.12,90.0,117.31,125.0,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1336,2018,94107,3740,4670,6090,6490,71.92,89.81,117.12,124.81,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1337,2018,94108,2170,2720,3530,4350,41.73,52.31,67.88,83.65,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1338,2018,94109,2930,3660,4770,5080,56.35,70.38,91.73,97.69,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1339,2018,94110,2210,2760,3600,4350,42.5,53.08,69.23,83.65,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1340,2018,94111,3750,4680,6100,6500,72.12,90.0,117.31,125.0,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1341,2018,94112,2170,2720,3530,4350,41.73,52.31,67.88,83.65,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1342,2018,94114,2890,3610,4700,5010,55.58,69.42,90.38,96.35,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1343,2018,94115,2820,3520,4590,4890,54.23,67.69,88.27,94.04,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1344,2018,94116,2480,3090,4030,4350,47.69,59.42,77.5,83.65,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1345,2018,94117,2920,3650,4760,5070,56.15,70.19,91.54,97.5,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1346,2018,94118,2590,3230,4220,4490,49.81,62.12,81.15,86.35,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1347,2018,94121,2530,3150,4110,4380,48.65,60.58,79.04,84.23,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1348,2018,94122,2540,3170,4130,4400,48.85,60.96,79.42,84.62,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1349,2018,94123,3420,4260,5560,5930,65.77,81.92,106.92,114.04,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1350,2018,94124,2170,2720,3530,4350,41.73,52.31,67.88,83.65,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1351,2018,94127,3750,4680,6100,6500,72.12,90.0,117.31,125.0,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1352,2018,94128,2520,3150,4100,4370,48.46,60.58,78.85,84.04,San Francisco,San Mateo County,,,,,,,,,,,,,,,,
1353,2018,94129,3750,4680,6100,6500,72.12,90.0,117.31,125.0,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1354,2018,94130,2790,3480,4540,4830,53.65,66.92,87.31,92.88,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1355,2018,94131,2890,3600,4700,5010,55.58,69.23,90.38,96.35,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1356,2018,94132,2930,3660,4770,5080,56.35,70.38,91.73,97.69,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1357,2018,94133,2260,2820,3680,4350,43.46,54.23,70.77,83.65,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1358,2018,94134,2170,2720,3530,4350,41.73,52.31,67.88,83.65,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
1359,2018,94301,2470,3060,4210,4780,47.5,58.85,80.96,91.92,Palo Alto,Santa Clara County,Santa Clara,691.0,20.0,3%,432.0,58.0,13%,278.0,38.0,14%,587.0,229.0,39%,1988.0,345.0,17%
1360,2018,94303,2270,2830,3760,4350,43.65,54.42,72.31,83.65,Palo Alto,San Mateo County,Santa Clara,691.0,20.0,3%,432.0,58.0,13%,278.0,38.0,14%,587.0,229.0,39%,1988.0,345.0,17%
1361,2018,94304,3050,3780,5200,5910,58.65,72.69,100.0,113.65,Palo Alto,Santa Clara County,Santa Clara,691.0,20.0,3%,432.0,58.0,13%,278.0,38.0,14%,587.0,229.0,39%,1988.0,345.0,17%
1362,2018,94305,1790,2220,3060,3470,34.42,42.69,58.85,66.73,Stanford,Santa Clara County,,,,,,,,,,,,,,,,
1363,2018,94306,2390,2970,4080,4640,45.96,57.12,78.46,89.23,Palo Alto,Santa Clara County,Santa Clara,691.0,20.0,3%,432.0,58.0,13%,278.0,38.0,14%,587.0,229.0,39%,1988.0,345.0,17%
1364,2018,94401,2630,3280,4270,4550,50.58,63.08,82.12,87.5,San Mateo,San Mateo County,San Mateo,859.0,37.0,4%,469.0,23.0,5%,530.0,27.0,5%,1242.0,941.0,76%,3100.0,1028.0,33%
1365,2018,94402,2500,3120,4070,4350,48.08,60.0,78.27,83.65,San Mateo,San Mateo County,San Mateo,859.0,37.0,4%,469.0,23.0,5%,530.0,27.0,5%,1242.0,941.0,76%,3100.0,1028.0,33%
1366,2018,94403,2920,3650,4760,5070,56.15,70.19,91.54,97.5,San Mateo,San Mateo County,San Mateo,859.0,37.0,4%,469.0,23.0,5%,530.0,27.0,5%,1242.0,941.0,76%,3100.0,1028.0,33%
1367,2018,94404,3510,4380,5710,6080,67.5,84.23,109.81,116.92,San Mateo,San Mateo County,San Mateo,859.0,37.0,4%,469.0,23.0,5%,530.0,27.0,5%,1242.0,941.0,76%,3100.0,1028.0,33%
1368,2018,94501,2120,2660,3680,4510,40.77,51.15,70.77,86.73,Alameda,Alameda County,Alameda,444.0,51.0,11%,248.0,33.0,13%,283.0,21.0,7%,748.0,194.0,26%,1723.0,299.0,17%
1369,2018,94502,2780,3490,4830,5920,53.46,67.12,92.88,113.85,Alameda,Alameda County,Alameda,444.0,51.0,11%,248.0,33.0,13%,283.0,21.0,7%,748.0,194.0,26%,1723.0,299.0,17%
1370,2018,94503,1380,1820,2640,2930,26.54,35.0,50.77,56.35,American Canyon,Napa County,,,,,,,,,,,,,,,,
1371,2018,94506,2780,3490,4830,5920,53.46,67.12,92.88,113.85,Danville,Contra Costa County,,,,,,,,,,,,,,,,
1372,2018,94507,2780,3490,4830,5920,53.46,67.12,92.88,113.85,Alamo,Contra Costa County,,,,,,,,,,,,,,,,
1373,2018,94509,1580,1980,2730,3350,30.38,38.08,52.5,64.42,Antioch,Contra Costa County,,,,,,,,,,,,,,,,
1374,2018,94510,1140,1410,2040,2470,21.92,27.12,39.23,47.5,Benicia,Solano County,,,,,,,,,,,,,,,,
1375,2018,94512,1090,1340,1950,2360,20.96,25.77,37.5,45.38,Birds Landing,Solano County,,,,,,,,,,,,,,,,
1376,2018,94513,2570,3220,4450,5460,49.42,61.92,85.58,105.0,Brentwood,Contra Costa County,,,,,,,,,,,,,,,,
1377,2018,94514,1860,2330,3220,3950,35.77,44.81,61.92,75.96,Byron,Contra Costa County,,,,,,,,,,,,,,,,
1378,2018,94517,2780,3490,4830,5920,53.46,67.12,92.88,113.85,Clayton,Contra Costa County,,,,,,,,,,,,,,,,
1379,2018,94518,1860,2340,3230,3970,35.77,45.0,62.12,76.35,Concord,Contra Costa County,,,,,,,,,,,,,,,,
1380,2018,94519,1950,2440,3380,4140,37.5,46.92,65.0,79.62,Concord,Contra Costa County,,,,,,,,,,,,,,,,
1381,2018,94520,1770,2220,3070,3770,34.04,42.69,59.04,72.5,Concord,Contra Costa County,,,,,,,,,,,,,,,,
1382,2018,94521,2000,2510,3460,4250,38.46,48.27,66.54,81.73,Concord,Contra Costa County,,,,,,,,,,,,,,,,
1383,2018,94523,2060,2590,3580,4390,39.62,49.81,68.85,84.42,Pleasant Hill,Contra Costa County,,,,,,,,,,,,,,,,
1384,2018,94525,1550,1960,2720,3130,29.81,37.69,52.31,60.19,Crockett,Contra Costa County,,,,,,,,,,,,,,,,
1385,2018,94526,2780,3490,4830,5920,53.46,67.12,92.88,113.85,Danville,Contra Costa County,,,,,,,,,,,,,,,,
1386,2018,94528,1910,2400,3320,4070,36.73,46.15,63.85,78.27,Diablo,Contra Costa County,,,,,,,,,,,,,,,,
1387,2018,94530,2040,2560,3540,4340,39.23,49.23,68.08,83.46,El Cerrito,Contra Costa County,,,,,,,,,,,,,,,,
1388,2018,94531,2780,3490,4830,5920,53.46,67.12,92.88,113.85,Antioch,Contra Costa County,,,,,,,,,,,,,,,,
1389,2018,94533,1060,1310,1910,2310,20.38,25.19,36.73,44.42,Fairfield,Solano County,,,,,,,,,,,,,,,,
1390,2018,94535,1470,1820,2650,3200,28.27,35.0,50.96,61.54,Travis Afb,Solano County,,,,,,,,,,,,,,,,
1391,2018,94536,2190,2750,3810,4660,42.12,52.88,73.27,89.62,Fremont,Alameda County,Alameda,1714.0,283.0,17%,926.0,249.0,27%,978.0,1.0,0%,1837.0,2409.0,131%,5455.0,2942.0,54%
1392,2018,94538,2340,2940,4060,4980,45.0,56.54,78.08,95.77,Fremont,Alameda County,Alameda,1714.0,283.0,17%,926.0,249.0,27%,978.0,1.0,0%,1837.0,2409.0,131%,5455.0,2942.0,54%
1393,2018,94539,2680,3360,4650,5700,51.54,64.62,89.42,109.62,Fremont,Alameda County,Alameda,1714.0,283.0,17%,926.0,249.0,27%,978.0,1.0,0%,1837.0,2409.0,131%,5455.0,2942.0,54%
1394,2018,94541,1850,2320,3210,3940,35.58,44.62,61.73,75.77,Hayward,Alameda County,Alameda,851.0,40.0,5%,480.0,19.0,4%,608.0,0.0,0%,1981.0,726.0,37%,3920.0,785.0,20%
1395,2018,94542,2020,2540,3510,4300,38.85,48.85,67.5,82.69,Hayward,Alameda County,Alameda,851.0,40.0,5%,480.0,19.0,4%,608.0,0.0,0%,1981.0,726.0,37%,3920.0,785.0,20%
1396,2018,94544,1850,2320,3200,3930,35.58,44.62,61.54,75.58,Hayward,Alameda County,Alameda,851.0,40.0,5%,480.0,19.0,4%,608.0,0.0,0%,1981.0,726.0,37%,3920.0,785.0,20%
1397,2018,94545,2000,2510,3470,4250,38.46,48.27,66.73,81.73,Hayward,Alameda County,Alameda,851.0,40.0,5%,480.0,19.0,4%,608.0,0.0,0%,1981.0,726.0,37%,3920.0,785.0,20%
1398,2018,94546,1990,2500,3450,4230,38.27,48.08,66.35,81.35,Castro Valley,Alameda County,,,,,,,,,,,,,,,,
1399,2018,94547,2090,2620,3620,4440,40.19,50.38,69.62,85.38,Hercules,Contra Costa County,,,,,,,,,,,,,,,,
1400,2018,94549,2240,2820,3890,4770,43.08,54.23,74.81,91.73,Lafayette,Contra Costa County,,,,,,,,,,,,,,,,
1401,2018,94550,2030,2550,3530,4320,39.04,49.04,67.88,83.08,Livermore,Alameda County,Alameda,839.0,52.0,6%,474.0,42.0,9%,496.0,424.0,85%,920.0,732.0,80%,2729.0,1250.0,46%
1402,2018,94552,2780,3490,4830,5920,53.46,67.12,92.88,113.85,Castro Valley,Alameda County,,,,,,,,,,,,,,,,
1403,2018,94553,1820,2280,3150,3860,35.0,43.85,60.58,74.23,Martinez,Contra Costa County,,,,,,,,,,,,,,,,
1404,2018,94555,2460,3090,4270,5230,47.31,59.42,82.12,100.58,Fremont,Alameda County,Alameda,1714.0,283.0,17%,926.0,249.0,27%,978.0,1.0,0%,1837.0,2409.0,131%,5455.0,2942.0,54%
1405,2018,94556,2440,3070,4240,5200,46.92,59.04,81.54,100.0,Moraga,Contra Costa County,,,,,,,,,,,,,,,,
1406,2018,94558,1350,1780,2580,2860,25.96,34.23,49.62,55.0,Napa,Napa County,,,,,,,,,,,,,,,,
1407,2018,94559,1220,1600,2330,2580,23.46,30.77,44.81,49.62,Napa,Napa County,,,,,,,,,,,,,,,,
1408,2018,94560,2000,2510,3470,4250,38.46,48.27,66.73,81.73,Newark,Alameda County,Alameda,330.0,0.0,0%,167.0,0.0,0%,158.0,0.0,0%,423.0,444.0,105%,1078.0,444.0,41%
1409,2018,94561,1960,2460,3400,4170,37.69,47.31,65.38,80.19,Oakley,Contra Costa County,,,,,,,,,,,,,,,,
1410,2018,94563,2780,3490,4830,5920,53.46,67.12,92.88,113.85,Orinda,Contra Costa County,,,,,,,,,,,,,,,,
1411,2018,94564,1870,2350,3250,3980,35.96,45.19,62.5,76.54,Pinole,Contra Costa County,,,,,,,,,,,,,,,,
1412,2018,94565,1700,2140,2950,3620,32.69,41.15,56.73,69.62,Pittsburg,Contra Costa County,,,,,,,,,,,,,,,,
1413,2018,94566,2400,3020,4170,5110,46.15,58.08,80.19,98.27,Pleasanton,Alameda County,Alameda,716.0,182.0,25%,391.0,44.0,11%,407.0,18.0,4%,553.0,1148.0,208%,2067.0,1392.0,67%
1414,2018,94568,2660,3340,4610,5660,51.15,64.23,88.65,108.85,Dublin,Alameda County,Alameda,796.0,26.0,3%,446.0,39.0,9%,425.0,14.0,3%,618.0,2638.0,427%,2285.0,2717.0,119%
1415,2018,94569,1550,1960,2720,3130,29.81,37.69,52.31,60.19,Port Costa,Contra Costa County,,,,,,,,,,,,,,,,
1416,2018,94571,1010,1250,1820,2200,19.42,24.04,35.0,42.31,Rio Vista,Solano County,,,,,,,,,,,,,,,,
1417,2018,94572,1620,2030,2800,3440,31.15,39.04,53.85,66.15,Rodeo,Contra Costa County,,,,,,,,,,,,,,,,
1418,2018,94577,1880,2360,3260,3990,36.15,45.38,62.69,76.73,San Leandro,Alameda County,Alameda,504.0,27.0,5%,270.0,57.0,21%,352.0,0.0,0%,1161.0,14.0,1%,2287.0,98.0,4%
1419,2018,94578,1780,2240,3090,3790,34.23,43.08,59.42,72.88,San Leandro,Alameda County,Alameda,504.0,27.0,5%,270.0,57.0,21%,352.0,0.0,0%,1161.0,14.0,1%,2287.0,98.0,4%
1420,2018,94579,2050,2570,3550,4360,39.42,49.42,68.27,83.85,San Leandro,Alameda County,Alameda,504.0,27.0,5%,270.0,57.0,21%,352.0,0.0,0%,1161.0,14.0,1%,2287.0,98.0,4%
1421,2018,94580,1970,2480,3420,4200,37.88,47.69,65.77,80.77,San Lorenzo,Alameda County,,,,,,,,,,,,,,,,
1422,2018,94583,2380,2990,4130,5060,45.77,57.5,79.42,97.31,San Ramon,Contra Costa County,,,,,,,,,,,,,,,,
1423,2018,94585,1260,1550,2260,2740,24.23,29.81,43.46,52.69,Suisun City,Solano County,,,,,,,,,,,,,,,,
1424,2018,94586,2010,2520,3490,4280,38.65,48.46,67.12,82.31,Sunol,Alameda County,,,,,,,,,,,,,,,,
1425,2018,94587,2040,2570,3550,4350,39.23,49.42,68.27,83.65,Union City,Alameda County,Alameda,317.0,0.0,0%,180.0,0.0,0%,192.0,249.0,130%,417.0,73.0,18%,1106.0,322.0,29%
1426,2018,94588,2480,3110,4300,5270,47.69,59.81,82.69,101.35,Pleasanton,Alameda County,Alameda,716.0,182.0,25%,391.0,44.0,11%,407.0,18.0,4%,553.0,1148.0,208%,2067.0,1392.0,67%
1427,2018,94589,1120,1440,2090,2440,21.54,27.69,40.19,46.92,Vallejo,Solano County,,,,,,,,,,,,,,,,
1428,2018,94590,1100,1350,1970,2380,21.15,25.96,37.88,45.77,Vallejo,Solano County,,,,,,,,,,,,,,,,
1429,2018,94591,1270,1570,2280,2760,24.42,30.19,43.85,53.08,Vallejo,Solano County,,,,,,,,,,,,,,,,
1430,2018,94592,1630,2010,2930,3540,31.35,38.65,56.35,68.08,Vallejo,Solano County,,,,,,,,,,,,,,,,
1431,2018,94595,1860,2330,3220,3950,35.77,44.81,61.92,75.96,Walnut Creek,Contra Costa County,,,,,,,,,,,,,,,,
1432,2018,94596,2150,2700,3730,4570,41.35,51.92,71.73,87.88,Walnut Creek,Contra Costa County,,,,,,,,,,,,,,,,
1433,2018,94598,2410,3030,4180,5130,46.35,58.27,80.38,98.65,Walnut Creek,Contra Costa County,,,,,,,,,,,,,,,,
1434,2018,94601,1610,2030,2800,3430,30.96,39.04,53.85,65.96,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1435,2018,94602,1720,2160,2980,3660,33.08,41.54,57.31,70.38,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1436,2018,94603,1640,2050,2840,3480,31.54,39.42,54.62,66.92,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1437,2018,94605,1630,2050,2830,3470,31.35,39.42,54.42,66.73,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1438,2018,94606,1630,2050,2830,3470,31.35,39.42,54.42,66.73,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1439,2018,94607,1700,2130,2950,3610,32.69,40.96,56.73,69.42,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1440,2018,94608,2000,2510,3470,4250,38.46,48.27,66.73,81.73,Emeryville,Alameda County,Alameda,276.0,81.0,29%,211.0,16.0,8%,259.0,14.0,5%,752.0,310.0,41%,1498.0,421.0,28%
1441,2018,94609,1990,2490,3450,4220,38.27,47.88,66.35,81.15,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1442,2018,94610,2150,2690,3720,4560,41.35,51.73,71.54,87.69,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1443,2018,94611,2070,2600,3590,4400,39.81,50.0,69.04,84.62,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
1444,2018,94612,1830,2300,3180,3900,35.19,44.23,61.15,75.0,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
